match_id,city,stadium,venue_id,country
12344458,Estepona,Court 5,44487,Spain
12344459,Estepona,Court 3,44486,Spain
12344460,Estepona,Court 7,44489,Spain
12344461,Estepona,Court 3,44486,Spain
12344462,Estepona,Court 1,44482,Spain
12344463,Estepona,Court 1,44482,Spain
12344464,Mataro,Court 1,34903,Spain
12344465,Mataro,Court 1,34903,Spain
12344466,Mataro,Court 2,34902,Spain
12344467,Mataro,Court 4,34901,Spain
12344468,Mataro,Center Court,44493,Spain
12344469,Mataro,Court 7,39576,Spain
12344470,Mataro,Court 4,34901,Spain
12344471,Mataro,Court 4,34901,Spain
12344472,Mataro,Court 5,34905,Spain
12344473,Mataro,Court 3,34900,Spain
12344474,Mataro,Center Court,44493,Spain
12344475,Mataro,Court 2,34902,Spain
12344476,Mataro,Court 3,34900,Spain
12344477,Mataro,Court 4,34901,Spain
12344478,Mataro,Court 1,34903,Spain
12344479,Mataro,Court 3,34900,Spain
12344480,Mataro,Court 4,34901,Spain
12344481,Mataro,Center Court,44493,Spain
12344482,Mataro,Court 3,34900,Spain
12344483,Mataro,Court 5,34905,Spain
12344484,Mataro,Court 7,39576,Spain
12344485,Mataro,Court 2,34902,Spain
12344486,Mataro,Court 2,34902,Spain
12344487,Mataro,Court 5,34905,Spain
12344488,Mataro,Center Court,44493,Spain
12344489,Mataro,Court 5,34905,Spain
12344490,Mataro,Court 5,34905,Spain
12344491,Mataro,Court 2,34902,Spain
12344492,Mataro,Court 1,34903,Spain
12344493,Mataro,Court 1,34903,Spain
12344494,Mataro,Court 3,34900,Spain
12344495,Mataro,Center Court,44493,Spain
12344501,Cervia,Court 3,44499,Italy
12344502,Cervia,Court 2,44495,Italy
12344503,Cervia,Court 2,44495,Italy
12344504,Cervia,Court 3,44499,Italy
12344506,Cervia,Court 1,44496,Italy
12344507,Cervia,Court 2,44495,Italy
12344508,Cervia,Court 1,44496,Italy
12344509,Cervia,Court 1,44496,Italy
12344510,Cervia,Court 2,44495,Italy
12344511,Cervia,Court 3,44499,Italy
12344512,Cervia,Court 1,44496,Italy
12344518,Skopje,Center Court,32214,North Macedonia
12344519,Skopje,Center Court,32214,North Macedonia
12344520,Skopje,Center Court,32214,North Macedonia
12344521,Skopje,Court 5,32197,North Macedonia
12344522,Skopje,Center Court,32214,North Macedonia
12344524,Kranjska Gora,Court 2,40001,Slovenia
12344526,Skopje,Court 8,32199,North Macedonia
12344527,Skopje,Court 6,32196,North Macedonia
12344528,Skopje,Court 5,32197,North Macedonia
12344529,Skopje,Court 5,32197,North Macedonia
12344530,Skopje,Court 6,32196,North Macedonia
12344541,Skopje,Court 8,32199,North Macedonia
12344542,Skopje,Court 8,32199,North Macedonia
12344543,Reggio Emilia,Campo Centrale,44400,Italy
12344570,Celje,Sportna Dvorana Golovec,22710,Slovenia
12344571,Celje,Outside Court 1,44534,Slovenia
12344572,Celje,Sportna Dvorana Golovec,22710,Slovenia
12344573,Celje,Sportna Dvorana Golovec,22710,Slovenia
12344574,Celje,Sportna Dvorana Golovec,22710,Slovenia
12344575,Celje,Outside Court 1,44534,Slovenia
12344576,Celje,Outside Court 1,44534,Slovenia
12344577,Celje,Sportna Dvorana Golovec,22710,Slovenia
12344578,Celje,Sportna Dvorana Golovec,22710,Slovenia
12344579,Celje,Sportna Dvorana Golovec,22710,Slovenia
12344580,Celje,Outside Court 1,44534,Slovenia
12344581,Celje,Outside Court 1,44534,Slovenia
12344582,Celje,Sportna Dvorana Golovec,22710,Slovenia
12344583,Celje,Sportna Dvorana Golovec,22710,Slovenia
12344584,Celje,Sportna Dvorana Golovec,22710,Slovenia
12344585,Celje,Sportna Dvorana Golovec,22710,Slovenia
12344587,Bol,Court 3,44506,Croatia
12344588,Bol,Court 8,44508,Croatia
12344589,Bol,Court 10,44510,Croatia
12344590,Bol,Court 16,44511,Croatia
12344591,Bol,Court 9,44512,Croatia
12344592,Bol,Court 15,44523,Croatia
12344593,Bol,Court 18,44513,Croatia
12344594,Bol,Court 11,44515,Croatia
12344595,Bol,Court 1,44518,Croatia
12344596,Bol,Court 8,44508,Croatia
12344597,Bol,Court 8,44508,Croatia
12344598,Bol,Court 17,44514,Croatia
12344599,Bol,Court 1,44518,Croatia
12344600,Bol,Court 9,44512,Croatia
12344601,Bol,Court 10,44510,Croatia
12344602,Bol,Court 9,44512,Croatia
12344603,Bol,Court 1,44518,Croatia
12344604,Bol,Court 15,44523,Croatia
12344605,Bol,Court 1,44518,Croatia
12344606,Bol,Court 10,44510,Croatia
12344607,Bol,Court 10,44510,Croatia
12344608,Bol,Court 18,44513,Croatia
12344609,Bol,Court 3,44506,Croatia
12344610,Bol,Court 3,44506,Croatia
12344611,Bol,Court 1,44518,Croatia
12344612,Bol,Court 15,44523,Croatia
12344613,Bol,Court 11,44515,Croatia
12344614,Bol,Court 16,44511,Croatia
12344615,Bol,Court 15,44523,Croatia
12344616,Bol,Court 8,44508,Croatia
12344617,Bol,Court 9,44512,Croatia
12344618,Bol,Court 18,44513,Croatia
12344619,Bol,Court 17,44514,Croatia
12344620,Bol,Court 16,44511,Croatia
12344621,Bol,Court 17,44514,Croatia
12344622,Bol,Court 11,44515,Croatia
12344623,Bol,Court 18,44513,Croatia
12344624,Bol,Court 11,44515,Croatia
12344625,Bol,Court 3,44506,Croatia
12344626,Bol,Court 16,44511,Croatia
12344627,Bol,Court 3,44506,Croatia
12344628,Bol,Court 15,44523,Croatia
12344629,Rabat,Court 1,21430,Morocco
12344635,Lyon,Court 2,17215,France
12344636,Lyon,Court 1,21765,France
12344696,Kursumlijska Banja,Court 4,39044,Serbia
12344697,Kursumlijska Banja,Court 2,39050,Serbia
12344698,Kursumlijska Banja,Court 2,39050,Serbia
12344699,Kursumlijska Banja,Court 3,39051,Serbia
12344700,Kursumlijska Banja,Court 1,39048,Serbia
12344701,Kursumlijska Banja,Court 4,39044,Serbia
12344702,Kursumlijska Banja,Court 6,39111,Serbia
12344703,Kursumlijska Banja,Court 8,41291,Serbia
12344704,Kursumlijska Banja,Court 6,39111,Serbia
12344706,Kursumlijska Banja,Court 2,39050,Serbia
12344707,Kursumlijska Banja,Court 3,39051,Serbia
12344708,Kursumlijska Banja,Court 8,41291,Serbia
12344709,Kursumlijska Banja,Court 2,39050,Serbia
12344710,Kursumlijska Banja,Court 7,41293,Serbia
12344711,Kursumlijska Banja,Court 7,41293,Serbia
12344712,Kursumlijska Banja,Court 7,41293,Serbia
12344713,Kursumlijska Banja,Court 6,39111,Serbia
12344714,Kursumlijska Banja,Court 2,39050,Serbia
12344715,Kursumlijska Banja,Court 8,41291,Serbia
12344716,Kursumlijska Banja,Court 4,39044,Serbia
12344717,Kursumlijska Banja,Court 5,39046,Serbia
12344718,Kursumlijska Banja,Court 1,39048,Serbia
12344719,Kursumlijska Banja,Court 3,39051,Serbia
12344721,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12344722,Kursumlijska Banja,Court 3,39051,Serbia
12344723,Kursumlijska Banja,Court 5,39046,Serbia
12344725,Kursumlijska Banja,Court 6,39111,Serbia
12344726,Kursumlijska Banja,Court 8,41291,Serbia
12344727,Kursumlijska Banja,Court 5,39046,Serbia
12344728,Kursumlijska Banja,Court 5,39046,Serbia
12344729,Kursumlijska Banja,Court 1,39048,Serbia
12344732,Kursumlijska Banja,Court 7,41293,Serbia
12344733,Kursumlijska Banja,Court 1,39048,Serbia
12344734,Kursumlijska Banja,Court 6,39111,Serbia
12344735,Kursumlijska Banja,Court 3,39051,Serbia
12344736,Kursumlijska Banja,Court 5,39046,Serbia
12344737,Kursumlijska Banja,Court 4,39044,Serbia
12344739,Kursumlijska Banja,Court 4,39044,Serbia
12344741,Kursumlijska Banja,Court 7,41293,Serbia
12344742,Kursumlijska Banja,Court 8,41291,Serbia
12344744,Kursumlijska Banja,Court 1,39048,Serbia
12344752,Augsburg,Court 1,25902,Germany
12344753,Augsburg,Court 1,25902,Germany
12344754,Augsburg,Center Court,25904,Germany
12344755,Augsburg,Court 1,25902,Germany
12344756,Augsburg,Center Court,25904,Germany
12344769,Augsburg,Court 2,25903,Germany
12344770,Augsburg,Court 2,25903,Germany
12344773,Augsburg,Court 1,25902,Germany
12344774,Augsburg,Center Court,25904,Germany
12344775,Augsburg,Court 2,25903,Germany
12344776,Monastir,Court 5,23362,Tunisia
12344777,Monastir,Court 1,23881,Tunisia
12344778,Monastir,Center Court,23654,Tunisia
12344779,Monastir,Center Court,23654,Tunisia
12344780,Monastir,Court 5,23362,Tunisia
12344781,Monastir,Court 3,23363,Tunisia
12344782,Monastir,Court 6,23890,Tunisia
12344783,Monastir,Court 3,23363,Tunisia
12344784,Monastir,Court 7,23891,Tunisia
12344785,Monastir,Court 8,24180,Tunisia
12344786,Monastir,Court 3,23363,Tunisia
12344787,Monastir,Court 2,23360,Tunisia
12344788,Monastir,Court 2,23360,Tunisia
12344789,Monastir,Court 3,23363,Tunisia
12344790,Monastir,Court 8,24180,Tunisia
12344791,Monastir,Court 7,23891,Tunisia
12344792,Monastir,Court 1,23881,Tunisia
12344793,Monastir,Court 2,23360,Tunisia
12344794,Monastir,Court 8,24180,Tunisia
12344795,Monastir,Court 7,23891,Tunisia
12344796,Monastir,Court 4,23364,Tunisia
12344797,Monastir,Court 4,23364,Tunisia
12344798,Monastir,Court 8,24180,Tunisia
12344799,Monastir,Court 3,23363,Tunisia
12344800,Monastir,Court 1,23881,Tunisia
12344801,Monastir,Court 8,24180,Tunisia
12344802,Monastir,Court 6,23890,Tunisia
12344803,Monastir,Court 7,23891,Tunisia
12344804,Monastir,Court 7,23891,Tunisia
12344805,Monastir,Court 6,23890,Tunisia
12344806,Monastir,Court 4,23364,Tunisia
12344807,Monastir,Court 4,23364,Tunisia
12344808,Monastir,Court 1,23881,Tunisia
12344809,Monastir,Court 4,23364,Tunisia
12344810,Monastir,Court 6,23890,Tunisia
12344811,Monastir,Center Court,23654,Tunisia
12344812,Monastir,Court 2,23360,Tunisia
12344813,Monastir,Center Court,23654,Tunisia
12344814,Monastir,Court 5,23362,Tunisia
12344815,Monastir,Court 6,23890,Tunisia
12344816,Monastir,Center Court,23654,Tunisia
12344817,Monastir,Court 5,23362,Tunisia
12344818,Monastir,Court 5,23362,Tunisia
12345446,Anning,Court 1,20027,China
12345488,An-Ning,Court 9,40921,China
12345612,Kursumlijska Banja,Court 8,41291,Serbia
12345613,Mataro,Center Court,44493,Spain
12345623,Augsburg,Court 2,25903,Germany
12345687,Bucharest,Court 3,17662,Romania
12345828,Bucharest,Court 2,21727,Romania
12345838,Mataro,Court 5,34905,Spain
12345857,Mataro,Court 7,39576,Spain
12345891,Bucharest,Court 2,21727,Romania
12345899,Kranjska Gora,Court 1,39999,Slovenia
12345901,Kursumlijska Banja,Court 4,39044,Serbia
12345902,Kursumlijska Banja,Court 8,41291,Serbia
12345904,Mataro,Court 3,34900,Spain
12299512,Rome,Stadio Centrale,18504,Italy
12302292,Rome,Stadio Centrale,18504,Italy
12317284,Bordeaux,Court Central Cote Ouest,39435,France
12317291,Bordeaux,Court Central Cote Ouest,39435,France
12317298,Bordeaux,Court Central Cote Ouest,39435,France
12317345,Tunis,Court Central,21245,Tunisia
12317365,Turin,Court 4,39452,Italy
12317374,Turin,CENTER COURT,39370,Italy
12317375,Turin,CENTER COURT,39370,Italy
12317379,Turin,CENTER COURT,39370,Italy
12317388,Paris,Court Central,34788,France
12317391,Paris,Court Central,34788,France
12317400,Paris,Court Central,34788,France
12341556,Zagreb,CENTER COURT,26363,Croatia
12341674,Kalmar,Court 1,21606,Sweden
12341962,Reggio Emilia,Court 7,21878,Italy
12341997,Reggio Emilia,Court 7,21878,Italy
12341998,Monzon,Centre Court,39406,Spain
12342053,Strasbourg,Patrice Dominguez,21724,France
12342168,Rabat,Center Court,21429,Morocco
12342172,Rabat,Court 1,21430,Morocco
12342174,Rabat,Center Court,21429,Morocco
12342209,Lyon,Court 1,21765,France
12342210,Lyon,Court 2,17215,France
12342216,Lyon,Court 1,21765,France
12342217,Lyon,Central,21766,France
12342218,Neuquen,Court 1,18153,Argentina
12342219,Lyon,Court 2,17215,France
12342246,Pensacola,Court 20,19709,USA
12342274,Bethany Beach,Court 21,22020,USA
12342275,Neuquen,Court 1,18153,Argentina
12342302,Pensacola,Court 23,19707,USA
12342317,Kingston,T JAMAICA # 1,44416,Jamaica
12342330,Lyon,Central,21766,France
12342334,Lyon,Court 1,21765,France
12342335,Lyon,Court 1,21765,France
12342336,Lyon,Central,21766,France
12342337,Lyon,Central,21766,France
12342367,Bethany Beach,Court 23,22022,USA
12342403,Geneva,Centre Court,21805,Switzerland
12342404,Geneva,Centre Court,21805,Switzerland
12342405,Geneva,Centre Court,21805,Switzerland
12342408,Geneva,Centre Court,21805,Switzerland
12342409,Geneva,Centre Court,21805,Switzerland
12342410,Geneva,Centre Court,21805,Switzerland
12342413,Geneva,Court 1,21763,Switzerland
12342414,Geneva,Court 1,21763,Switzerland
12342569,Kingston,T JAMAICA # 1,44416,Jamaica
12343013,Toyama,B5,44428,Japan
12343021,Kurume,Court 2,21672,Japan
12343063,Luan,Centre Court ,21545,China
12343072,Anning,Center Court,20025,China
12343433,Antalya,Court 2,31437,Turkey
12343434,Antalya,Court 1,17286,Turkey
12343548,Gurb,Court 1,34857,Spain
12343660,Rabat,Court 1,21430,Morocco
12343748,Anning,Court 1,20027,China
12343749,Anning,Court 1,20027,China
12343750,Anning,Court 1,20027,China
12343751,An-Ning,Court 9,40921,China
12343752,Anning,Court 2,20024,China
12343753,Anning,Court 1,20027,China
12343754,Anning,Court 3,20026,China
12343755,Anning,Court 3,20026,China
12343756,Anning,Court 3,20026,China
12343757,Anning,Court 10,24461,China
12343758,Anning,Court 2,20024,China
12343759,Anning,Court 1,20027,China
12343760,Anning,Court 2,20024,China
12343761,Anning,Court 1,20027,China
12343762,Anning,Court 3,20026,China
12343763,Anning,Court 3,20026,China
12343764,An-Ning,Court 9,40921,China
12343765,Anning,Court 2,20024,China
12343766,Anning,Court 2,20024,China
12343767,Kalmar,Court 1,21606,Sweden
12343768,Anning,Center Court,20025,China
12343769,Anning,Court 3,20026,China
12343770,Anning,Court 2,20024,China
12343771,An-Ning,Court 9,40921,China
12343772,An-Ning,Court 9,40921,China
12343773,Anning,Center Court,20025,China
12343774,Anning,Court 10,24461,China
12343775,Anning,Court 10,24461,China
12343776,Anning,Court 10,24461,China
12343777,Anning,Court 10,24461,China
12343778,An-Ning,Court 9,40921,China
12343779,An-Ning,Court 9,40921,China
12343780,Anning,Center Court,20025,China
12343788,Anning,Court 2,20024,China
12343798,Goyang,Court 4,21544,South Korea
12343799,Goyang,Court 4,21544,South Korea
12343800,Goyang,Court 3,21543,South Korea
12343801,Goyang,Court 1,21541,South Korea
12343802,Goyang,Court 4,21544,South Korea
12343803,Goyang,Court 3,21543,South Korea
12343804,Goyang,Court 4,21544,South Korea
12343805,Goyang,Court 2,21542,South Korea
12343806,Goyang,Court 3,21543,South Korea
12343807,Goyang,Court 2,21542,South Korea
12343808,Goyang,Court 1,21541,South Korea
12343809,Goyang,Court 1,21541,South Korea
12343810,Goyang,Court 2,21542,South Korea
12343811,Goyang,Court 1,21541,South Korea
12343812,Goyang,Court 2,21542,South Korea
12343813,Goyang,Court 3,21543,South Korea
12343850,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12343860,Kranjska Gora,Court 1,39999,Slovenia
12343900,Addis Ababa,Court 1,39382,Ethiopia
12343963,Kachreti,Court 2,39334,Georgia
12343964,Madrid,Centre Court,44409,Spain
12343967,Strasbourg,Patrice Dominguez,21724,France
12343969,Strasbourg,Court 2,21722,France
12344008,Kranjska Gora,Court 2,40001,Slovenia
12344010,Monastir,Court 2,23360,Tunisia
12344011,Monastir,Court 1,23881,Tunisia
12344038,Geneva,Court 1,21763,Switzerland
12344040,Rabat,Center Court,21429,Morocco
12344129,Geneva,Centre Court,21805,Switzerland
12344140,Kranjska Gora,Court 4,39997,Slovenia
12344141,Rabat,Court 1,21430,Morocco
12344142,Rabat,Center Court,21429,Morocco
12344143,Rabat,Court 2,21431,Morocco
12344144,Rabat,Center Court,21429,Morocco
12344145,Rabat,Center Court,21429,Morocco
12344146,Rabat,Center Court,21429,Morocco
12344152,Rabat,Court 2,21431,Morocco
12344155,Prijedor,Court 1,25110,Bosnia & Herzegovina
12344158,Strasbourg,Court 1,21723,France
12344192,Strasbourg,Patrice Dominguez,21724,France
12344193,Strasbourg,Patrice Dominguez,21724,France
12344195,Strasbourg,Patrice Dominguez,21724,France
12344196,Strasbourg,Court 1,21723,France
12344197,Strasbourg,Court 2,21722,France
12344199,Strasbourg,Patrice Dominguez,21724,France
12344200,Strasbourg,Court 1,21723,France
12344212,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12344213,Rabat,Court 2,21431,Morocco
12344214,Strasbourg,Court 2,21722,France
12344241,Kachreti,Center Court,39331,Georgia
12344242,Kachreti,Center Court,39331,Georgia
12344243,Kachreti,Court 1,39336,Georgia
12344244,Kachreti,Center Court,39331,Georgia
12344246,Kachreti,Court 1,39336,Georgia
12344247,Kachreti,Court 1,39336,Georgia
12344248,Kachreti,Court 3,39332,Georgia
12344249,Kachreti,Center Court,39331,Georgia
12344250,Kachreti,Court 1,39336,Georgia
12344251,Kachreti,Court 3,39332,Georgia
12344252,Kachreti,Court 3,39332,Georgia
12344253,Kachreti,Court 3,39332,Georgia
12344267,Geneva,Court 1,21763,Switzerland
12344268,Geneva,Court 2,21764,Switzerland
12344285,Bethany Beach,Court 23,22022,USA
12344287,Addis Ababa,Court 4,39383,Ethiopia
12344288,Addis Ababa,Court 2,39388,Ethiopia
12344289,Addis Ababa,Court 4,39383,Ethiopia
12344290,Addis Ababa,Court 1,39382,Ethiopia
12344291,Addis Ababa,Court 3,39387,Ethiopia
12344292,Addis Ababa,Court 2,39388,Ethiopia
12344293,Addis Ababa,Court 3,39387,Ethiopia
12344294,Addis Ababa,Court 3,39387,Ethiopia
12344295,Addis Ababa,Court 2,39388,Ethiopia
12344296,Addis Ababa,Court 4,39383,Ethiopia
12344297,Addis Ababa,Court 1,39382,Ethiopia
12344298,Addis Ababa,Court 1,39382,Ethiopia
12344299,Addis Ababa,Court 2,39388,Ethiopia
12344300,Addis Ababa,Court 4,39383,Ethiopia
12344301,Addis Ababa,Court 3,39387,Ethiopia
12344302,Addis Ababa,Court 4,39383,Ethiopia
12344306,Kachreti,Court 3,39332,Georgia
12344307,Kachreti,Center Court,39331,Georgia
12344309,Kachreti,Court 1,39336,Georgia
12344312,Kachreti,Court 3,39332,Georgia
12344313,Kachreti,Court 1,39336,Georgia
12344315,Kachreti,Center Court,39331,Georgia
12344318,Bucharest,Court 1,21728,Romania
12344319,Bucharest,Court 2,21727,Romania
12344320,Bucharest,Court 6,17390,Romania
12344321,Bucharest,Court 6,17390,Romania
12344322,Bucharest,Court 2,21727,Romania
12344323,Bucharest,Court 6,17390,Romania
12344324,Bucharest,Court 3,17662,Romania
12344325,Bucharest,Court 3,17662,Romania
12344326,Bucharest,Court 5,17919,Romania
12344327,Bucharest,Court 4,17389,Romania
12344328,Bucharest,Court 2,21727,Romania
12344329,Bucharest,Court 3,17662,Romania
12344330,Bucharest,Court 6,17390,Romania
12344331,Bucharest,Court 3,17662,Romania
12344332,Bucharest,Court 3,17662,Romania
12344333,Bucharest,Court 1,21728,Romania
12344334,Bucharest,Court 4,17389,Romania
12344335,Bucharest,Court 6,17390,Romania
12344336,Bucharest,Court 4,17389,Romania
12344337,Bucharest,Court 1,21728,Romania
12344338,Bucharest,Court 1,21728,Romania
12344339,Bucharest,Court 4,17389,Romania
12344340,Bucharest,Court 2,21727,Romania
12344341,Bucharest,Court 2,21727,Romania
12344342,Bucharest,Court 6,17390,Romania
12344343,Bucharest,Court 2,21727,Romania
12344344,Bucharest,Court 4,17389,Romania
12344345,Bucharest,Court 5,17919,Romania
12344346,Bucharest,Court 4,17389,Romania
12344347,Bucharest,Court 3,17662,Romania
12344348,Bucharest,Court 1,21728,Romania
12344349,Bucharest,Court 1,21728,Romania
12344351,Bucharest,Court 8,17981,Romania
12344352,Bucharest,Court 3,17662,Romania
12344353,Bucharest,Court 7,17971,Romania
12344354,Bucharest,Court 6,17390,Romania
12344355,Bucharest,Court 7,17971,Romania
12344356,Bucharest,Court 8,17981,Romania
12344357,Bucharest,Court 7,17971,Romania
12344358,Bucharest,Court 1,21728,Romania
12344359,Bucharest,Court 2,21727,Romania
12344360,Bucharest,Court 5,17919,Romania
12344361,Bucharest,Court 5,17919,Romania
12344362,Bucharest,Court 5,17919,Romania
12344363,Bucharest,Court 2,21727,Romania
12344364,Bucharest,Court 1,21728,Romania
12344365,Bucharest,Court 2,21727,Romania
12344366,Bucharest,Court 8,17981,Romania
12344367,Bucharest,Court 6,17390,Romania
12344368,Bucharest,Court 7,17971,Romania
12344369,Bucharest,Court 5,17919,Romania
12344370,Bucharest,Court 3,17662,Romania
12344371,Bucharest,Court 3,17662,Romania
12344372,Bucharest,Court 1,21728,Romania
12344373,Bucharest,Court 7,17971,Romania
12344374,Bucharest,Court 8,17981,Romania
12344375,Bucharest,Court 2,21727,Romania
12344376,Bucharest,Court 6,17390,Romania
12344377,Bucharest,Court 5,17919,Romania
12344378,Bucharest,Court 5,17919,Romania
12344379,Bucharest,Court 6,17390,Romania
12344380,Bucharest,Court 8,17981,Romania
12344381,Bucharest,Court 6,17390,Romania
12344382,Bucharest,Court 3,17662,Romania
12344383,Kranjska Gora,Court 1,39999,Slovenia
12344385,Brcko,Court 3,21735,Bosnia & Herzegovina
12344386,Brcko,Court 1,21733,Bosnia & Herzegovina
