match_id,market_id,market_name,is_live,suspended,initial_fractional_value,fractional_value,choice_name,choice_source_id,winnig,change
12342332,1,full_time,True,False,17/9,16/8,2,512859776,False,1
12342332,11,first_set_winner,False,True,18/2,7/4,1,512867289,False,-1
12342332,11,first_set_winner,False,True,13/5,18/5,2,512867378,False,1
12342332,12,total_games_won,False,False,8/3,11/2,Over,519050692,True,1
12342332,12,total_games_won,False,False,10/4,1/6,Under,519050540,True,-1
12342333,1,full_time,False,True,10/9,3/10,1,512860535,True,-1
12342333,1,full_time,False,True,7/11,13/10,2,512860922,False,1
12342333,11,first_set_winner,False,True,0/9,0/6,1,512870843,True,-1
12342333,11,first_set_winner,False,True,2/9,17/3,2,512870895,True,1
12342333,12,total_games_won,True,True,6/11,9/5,Over,519081800,True,0
12342333,12,total_games_won,True,True,13/10,7/6,Under,519081562,False,0
12342334,1,full_time,False,True,12/2,6/4,1,512859111,,-1
12342334,1,full_time,False,True,11/6,10/2,2,512859150,,1
12342334,11,first_set_winner,True,True,11/10,2/3,1,512864404,,-1
12342334,11,first_set_winner,True,True,4/3,17/6,2,512864433,,1
12342335,1,full_time,True,True,15/2,10/4,1,512861898,,1
12342335,1,full_time,True,True,17/8,12/8,2,512862139,,-1
12342335,11,first_set_winner,False,False,17/3,11/5,1,512872087,,1
12342335,11,first_set_winner,False,False,0/10,8/4,2,512872151,,-1
12342336,1,full_time,False,False,6/10,17/6,1,512862457,False,-1
12342336,1,full_time,False,False,12/9,6/2,2,512862466,False,1
12342336,11,first_set_winner,True,False,1/6,14/10,1,512872742,True,-1
12342336,11,first_set_winner,True,False,19/5,16/11,2,512872836,True,1
12342336,12,total_games_won,False,False,18/6,4/11,Over,519064182,False,1
12342336,12,total_games_won,False,False,13/3,1/4,Under,519064064,True,-1
12342337,1,full_time,True,False,0/5,6/5,1,512859569,True,1
12342337,1,full_time,True,False,6/8,19/10,2,512859600,True,-1
12342337,11,first_set_winner,False,False,17/9,3/3,1,512866737,True,1
12342337,11,first_set_winner,False,False,5/8,16/11,2,512866739,False,-1
12342337,12,total_games_won,True,True,14/2,0/3,Over,519308538,False,0
12342337,12,total_games_won,True,True,7/5,0/8,Under,519308533,True,0
12342396,1,full_time,True,True,8/5,14/10,1,512576638,True,-1
12342396,1,full_time,True,True,5/6,8/5,2,512576783,True,1
12342396,11,first_set_winner,True,False,2/9,16/8,1,512583072,True,-1
12342396,11,first_set_winner,True,False,16/6,14/3,2,512583084,True,1
12342396,12,total_games_won,False,False,8/8,16/9,Over,519410230,True,0
12342396,12,total_games_won,False,False,1/5,15/11,Under,519410123,False,0
12342398,1,full_time,True,True,2/11,7/6,1,512576966,False,0
12342398,1,full_time,True,True,12/5,14/8,2,512577155,False,-1
12342398,11,first_set_winner,True,True,6/5,19/8,1,512583866,True,0
12342398,11,first_set_winner,True,True,7/7,15/10,2,512583915,True,0
12342398,12,total_games_won,True,False,4/3,5/11,Over,519375489,False,0
12342398,12,total_games_won,True,False,15/10,17/3,Under,519375479,False,0
12342400,1,full_time,True,False,2/6,12/11,1,512577621,False,1
12342400,1,full_time,True,False,8/5,3/9,2,512577714,True,-1
12342400,11,first_set_winner,False,True,1/4,12/6,1,512585375,True,1
12342400,11,first_set_winner,False,True,16/7,3/11,2,512585645,False,-1
12342400,12,total_games_won,False,False,18/10,18/3,Over,519397594,True,1
12342400,12,total_games_won,False,False,14/3,17/5,Under,519397560,False,-1
12342401,1,full_time,True,True,16/5,18/7,1,512578308,False,1
12342401,1,full_time,True,True,15/6,15/2,2,512578311,True,-1
12342401,11,first_set_winner,True,True,18/5,2/7,1,512587240,True,1
12342401,11,first_set_winner,True,True,17/3,19/2,2,512587283,False,-1
12342401,12,total_games_won,False,True,8/3,16/4,Over,519450774,False,0
12342401,12,total_games_won,False,True,11/6,8/4,Under,519450592,True,0
12342403,1,full_time,False,True,3/2,12/9,1,512578514,False,-1
12342403,1,full_time,False,True,17/5,14/3,2,512578565,True,0
12342403,11,first_set_winner,False,True,2/7,9/5,1,512588707,True,0
12342403,11,first_set_winner,False,True,3/9,10/6,2,512589077,True,0
12342403,12,total_games_won,True,True,13/4,15/9,Over,519463524,False,-1
12342403,12,total_games_won,True,True,9/4,1/11,Under,519463468,True,1
12342404,1,full_time,False,True,19/9,10/9,1,512578713,False,-1
12342404,1,full_time,False,True,1/7,8/5,2,512578753,False,1
12342404,11,first_set_winner,False,True,3/8,0/6,1,512590403,False,-1
12342404,11,first_set_winner,False,True,3/11,1/11,2,512590423,True,1
12342404,12,total_games_won,False,True,19/3,3/10,Over,519472739,False,1
12342404,12,total_games_won,False,True,16/11,7/3,Under,519472541,True,-1
12342405,1,full_time,True,False,15/10,12/11,1,512578864,False,1
12342405,1,full_time,True,False,7/7,19/2,2,512579037,True,-1
12342405,11,first_set_winner,True,False,10/7,0/4,1,512591984,False,1
12342405,11,first_set_winner,True,False,18/6,7/7,2,512592024,True,-1
12342405,12,total_games_won,False,True,5/10,7/11,Over,519428425,True,0
12342405,12,total_games_won,False,True,19/11,7/7,Under,519428363,True,0
12342409,1,full_time,True,False,7/9,18/6,1,512579285,False,-1
12342409,1,full_time,True,False,5/11,7/3,2,512579294,False,1
12342409,11,first_set_winner,False,False,13/10,16/2,1,512592798,True,-1
12342409,11,first_set_winner,False,False,7/11,16/6,2,512592848,False,1
12342409,12,total_games_won,False,True,12/7,17/3,Over,519336767,False,-1
12342409,12,total_games_won,False,True,10/9,7/4,Under,519336678,True,1
12342410,1,full_time,False,True,2/7,8/9,1,512579468,True,-1
12342410,1,full_time,False,True,6/8,5/7,2,512579507,True,1
12342410,11,first_set_winner,True,True,13/7,16/5,1,512593262,False,0
12342410,11,first_set_winner,True,True,6/4,13/5,2,512593271,False,0
12342410,12,total_games_won,True,True,16/6,14/2,Over,519349566,False,0
12342410,12,total_games_won,True,True,3/5,2/4,Under,519349547,True,0
12344142,1,full_time,False,True,6/4,7/2,1,517379485,False,-1
12344142,1,full_time,False,True,10/8,16/3,2,517379495,False,1
12344142,11,first_set_winner,True,False,1/7,11/10,1,517417786,True,-1
12344142,11,first_set_winner,True,False,10/4,6/3,2,517417826,False,1
12344142,12,total_games_won,True,False,7/5,8/5,Over,517683890,True,1
12344142,12,total_games_won,True,False,0/4,1/11,Under,517683686,False,-1
12344143,1,full_time,True,True,2/6,4/11,1,517380202,False,1
12344143,1,full_time,True,True,4/5,8/10,2,517380481,True,-1
12344143,11,first_set_winner,False,True,6/4,9/9,1,517419722,True,1
12344143,11,first_set_winner,False,True,1/10,18/9,2,517419815,True,-1
12344143,12,total_games_won,True,False,17/6,0/2,Over,517696142,True,-1
12344143,12,total_games_won,True,False,12/10,17/9,Under,517695917,False,1
12344144,1,full_time,True,False,17/11,11/7,1,517380918,False,1
12344144,1,full_time,True,False,9/5,7/11,2,517380983,False,-1
12344144,11,first_set_winner,False,True,15/11,11/11,1,517421022,True,1
12344144,11,first_set_winner,False,True,1/9,16/11,2,517421042,False,-1
12344144,12,total_games_won,True,False,17/6,11/3,Over,517704536,True,1
12344144,12,total_games_won,True,False,19/8,18/5,Under,517704218,False,-1
12344145,1,full_time,False,True,8/8,17/7,1,517381069,True,-1
12344145,1,full_time,False,True,15/4,10/8,2,517381076,True,1
12344145,11,first_set_winner,False,True,9/9,19/6,1,517426679,False,-1
12344145,11,first_set_winner,False,True,18/4,12/7,2,517426801,True,1
12344145,12,total_games_won,True,True,14/4,15/5,Over,517712803,False,-1
12344145,12,total_games_won,True,True,8/7,10/10,Under,517712735,False,1
12344146,1,full_time,False,True,2/7,13/9,1,517381252,True,-1
12344146,1,full_time,False,True,9/2,3/11,2,517381267,False,1
12344146,11,first_set_winner,False,True,5/9,9/4,1,517428535,True,-1
12344146,11,first_set_winner,False,True,2/3,4/7,2,517428857,False,1
12344146,12,total_games_won,False,True,12/11,19/9,Over,517718087,False,1
12344146,12,total_games_won,False,True,10/8,10/3,Under,517717854,False,-1
12344147,1,full_time,True,True,8/4,8/3,1,517400470,False,1
12344147,1,full_time,True,True,13/11,14/5,2,517400552,False,-1
12344147,11,first_set_winner,False,True,3/3,17/8,1,517432798,True,1
12344147,11,first_set_winner,False,True,9/4,8/3,2,517433484,False,-1
12344147,12,total_games_won,True,True,10/7,7/5,Over,517726481,True,-1
12344147,12,total_games_won,True,True,15/6,1/11,Under,517726336,False,1
12344148,1,full_time,True,False,0/5,8/2,1,517400645,False,1
12344148,1,full_time,True,False,9/4,16/7,2,517400677,False,-1
12344148,11,first_set_winner,False,True,9/6,1/2,1,517436626,True,1
12344148,11,first_set_winner,False,True,15/11,9/11,2,517436647,False,-1
12344148,12,total_games_won,True,False,9/3,16/11,Over,517616029,False,-1
12344148,12,total_games_won,True,False,9/7,12/8,Under,517615794,False,1
12344149,1,full_time,False,True,11/9,1/8,1,517400944,False,-1
12344149,1,full_time,False,True,6/4,16/11,2,517401071,False,1
12344149,11,first_set_winner,True,True,8/8,19/3,1,517438513,False,-1
12344149,11,first_set_winner,True,True,1/9,9/9,2,517438643,False,1
12344149,12,total_games_won,True,False,0/7,6/3,Over,517626722,False,0
12344149,12,total_games_won,True,False,18/2,13/6,Under,517626566,True,0
12344150,1,full_time,True,False,12/5,10/6,1,517412284,True,1
12344150,1,full_time,True,False,3/9,10/8,2,517412410,True,-1
12344150,11,first_set_winner,False,True,5/11,19/8,1,517439991,True,1
12344150,11,first_set_winner,False,True,12/10,19/9,2,517440035,True,-1
12344151,1,full_time,True,True,1/10,4/9,1,517412823,True,1
12344151,1,full_time,True,True,18/10,10/2,2,517412850,True,-1
12344151,11,first_set_winner,True,True,19/3,18/8,1,517442142,False,0
12344151,11,first_set_winner,True,True,7/6,0/6,2,517442157,False,0
12344151,12,total_games_won,False,True,14/2,13/11,Over,517644357,False,0
12344151,12,total_games_won,False,True,15/4,16/3,Under,517644150,True,0
12344152,1,full_time,True,False,18/10,4/10,1,517413112,True,1
12344152,1,full_time,True,False,12/7,7/2,2,517413284,True,-1
12344152,11,first_set_winner,False,True,5/3,10/10,1,517444309,False,0
12344152,11,first_set_winner,False,True,7/3,15/3,2,517444406,True,0
12344152,12,total_games_won,True,False,12/8,11/2,Over,517664885,True,0
12344152,12,total_games_won,True,False,12/10,0/3,Under,517664739,False,0
12344153,1,full_time,False,False,14/2,13/6,1,517413481,False,0
12344153,1,full_time,False,False,13/11,0/10,2,517413535,True,0
12344153,11,first_set_winner,True,True,1/2,11/10,1,517446022,True,-1
12344153,11,first_set_winner,True,True,13/7,14/2,2,517446214,False,1
12344153,12,total_games_won,False,True,13/9,3/7,Over,517679385,False,1
12344153,12,total_games_won,False,True,5/6,10/7,Under,517679349,True,-1
12344193,1,full_time,True,False,8/7,12/2,1,517645317,False,0
12344193,1,full_time,True,False,5/7,7/11,2,517645395,True,-1
12344193,11,first_set_winner,True,True,11/11,9/7,1,517684839,False,1
12344193,11,first_set_winner,True,True,8/5,1/3,2,517685037,False,-1
12344193,12,total_games_won,False,True,13/7,1/6,Over,517967347,True,0
12344193,12,total_games_won,False,True,10/3,7/2,Under,517967320,True,0
12344195,1,full_time,False,False,2/7,10/6,1,517645725,False,-1
12344195,1,full_time,False,False,5/10,18/3,2,517645758,False,1
12344195,11,first_set_winner,False,True,6/3,7/9,1,517688731,False,1
12344195,11,first_set_winner,False,True,11/7,6/2,2,517688794,True,-1
12344195,12,total_games_won,False,False,19/8,18/6,Over,517987752,False,1
12344195,12,total_games_won,False,False,10/4,8/5,Under,517987635,False,-1
12344196,1,full_time,True,True,15/10,7/9,1,517660244,False,0
12344196,1,full_time,True,True,4/7,2/5,2,517660385,True,1
12344196,11,first_set_winner,False,True,16/4,16/8,1,517693898,True,1
12344196,11,first_set_winner,False,True,5/10,8/9,2,517693940,True,-1
12344196,12,total_games_won,False,False,3/11,1/10,Over,518006887,False,1
12344196,12,total_games_won,False,False,17/3,0/9,Under,518006873,False,-1
12344197,1,full_time,True,False,9/9,12/10,1,517660743,True,-1
12344197,1,full_time,True,False,17/10,2/5,2,517660944,False,1
12344197,11,first_set_winner,True,False,17/4,15/6,1,517696545,True,-1
12344197,11,first_set_winner,True,False,3/10,15/5,2,517696660,False,1
12344197,12,total_games_won,True,True,6/5,15/3,Over,518025549,False,0
12344197,12,total_games_won,True,True,10/5,4/3,Under,518025470,True,0
12344199,1,full_time,False,True,16/7,8/6,1,517675220,True,-1
12344199,1,full_time,False,True,15/4,4/10,2,517675270,False,1
12344199,11,first_set_winner,False,False,2/5,11/8,1,517698293,False,-1
12344199,11,first_set_winner,False,False,10/2,5/9,2,517698510,True,1
12344199,12,total_games_won,True,True,10/9,7/5,Over,518045524,True,0
12344199,12,total_games_won,True,True,17/7,2/9,Under,518045188,False,0
12344201,1,full_time,False,True,19/7,3/3,1,517675809,True,1
12344201,1,full_time,False,True,11/11,1/9,2,517675992,True,0
12344201,11,first_set_winner,True,True,14/11,4/10,1,517703447,False,-1
12344201,11,first_set_winner,True,True,2/8,11/7,2,517703582,False,1
12344201,12,total_games_won,True,True,11/3,1/10,Over,518089847,True,1
12344201,12,total_games_won,True,True,4/2,5/11,Under,518089798,False,-1
12344285,1,full_time,True,True,12/2,7/6,1,518441289,True,0
12344285,1,full_time,True,True,10/2,3/9,2,518441360,True,0
12344306,1,full_time,True,True,11/9,15/3,1,518388627,True,1
12344306,1,full_time,True,True,9/3,10/3,2,518388644,True,-1
12344306,11,first_set_winner,True,False,14/3,17/10,1,518392595,True,1
12344306,11,first_set_winner,True,False,11/8,18/11,2,518392632,True,-1
12344306,12,total_games_won,True,True,7/6,0/7,Over,518699906,False,-1
12344306,12,total_games_won,True,True,6/7,17/2,Under,518699771,True,1
12344307,1,full_time,True,True,15/8,1/11,1,518388530,False,-1
12344307,1,full_time,True,True,13/9,1/7,2,518388595,False,1
12344307,11,first_set_winner,False,True,1/7,19/5,1,518391673,True,-1
12344307,11,first_set_winner,False,True,4/8,6/8,2,518391766,False,1
12344307,12,total_games_won,False,False,19/10,15/11,Over,518691040,True,0
12344307,12,total_games_won,False,False,12/3,2/4,Under,518690856,True,0
12344308,1,full_time,False,True,12/9,16/8,1,518388421,False,1
12344308,1,full_time,False,True,5/7,17/2,2,518388429,False,-1
12344308,11,first_set_winner,False,False,18/8,13/5,1,518390931,False,1
12344308,11,first_set_winner,False,False,16/3,13/3,2,518391060,False,-1
12344308,12,total_games_won,False,True,6/3,1/9,Over,518680614,True,-1
12344308,12,total_games_won,False,True,7/4,11/4,Under,518680401,True,1
12344309,1,full_time,False,False,16/2,14/7,1,518376801,True,-1
12344309,1,full_time,False,False,3/3,4/10,2,518376831,False,1
12344309,11,first_set_winner,True,True,16/7,10/9,1,518382483,True,-1
12344309,11,first_set_winner,True,True,3/11,18/9,2,518382685,False,1
12344309,12,total_games_won,False,True,16/6,3/11,Over,518672318,True,1
12344309,12,total_games_won,False,True,12/2,3/4,Under,518672293,True,-1
12344310,1,full_time,True,True,6/2,18/11,1,518376133,False,0
12344310,1,full_time,True,True,15/5,2/4,2,518376310,True,-1
12344310,11,first_set_winner,True,False,16/7,9/8,1,518381009,True,0
12344310,11,first_set_winner,True,False,9/3,0/3,2,518381136,True,0
12344310,12,total_games_won,True,True,2/3,16/6,Over,518662958,False,0
12344310,12,total_games_won,True,True,15/5,19/5,Under,518662779,True,0
12344311,1,full_time,False,False,7/5,10/8,1,518375297,False,1
12344311,1,full_time,False,False,15/4,2/5,2,518375470,True,-1
12344311,11,first_set_winner,False,False,2/7,17/5,1,518379142,False,1
12344311,11,first_set_winner,False,False,19/9,10/5,2,518379240,False,-1
12344311,12,total_games_won,False,True,13/10,11/11,Over,518653513,True,-1
12344311,12,total_games_won,False,True,1/4,13/3,Under,518653192,True,1
12344312,1,full_time,True,True,9/2,5/3,1,518374547,True,-1
12344312,1,full_time,True,True,8/10,10/7,2,518374574,True,1
12344312,11,first_set_winner,True,False,18/4,15/11,1,518378476,True,-1
12344312,11,first_set_winner,True,False,13/4,16/5,2,518378596,False,1
12344313,1,full_time,False,True,13/7,6/11,1,518345659,True,0
12344313,1,full_time,False,True,5/2,14/9,2,518345847,False,-1
12344313,11,first_set_winner,True,False,18/5,0/6,1,518354773,True,0
12344313,11,first_set_winner,True,False,1/5,2/7,2,518355258,False,0
12344313,12,total_games_won,False,False,1/4,7/6,Over,525027374,False,0
12344313,12,total_games_won,False,False,9/9,14/4,Under,525027220,True,0
12344314,1,full_time,False,True,18/4,2/5,1,518344987,True,1
12344314,1,full_time,False,True,14/2,17/7,2,518345039,True,-1
12344314,11,first_set_winner,False,True,6/4,15/3,1,518351476,False,1
12344314,11,first_set_winner,False,True,16/3,9/11,2,518352153,True,-1
12344314,12,total_games_won,True,False,8/7,3/5,Over,530057497,False,1
12344314,12,total_games_won,True,False,14/4,17/3,Under,530057443,False,-1
12344315,1,full_time,False,False,4/2,16/6,1,518343639,True,-1
12344315,1,full_time,False,False,6/3,7/9,2,518343689,False,1
12344315,11,first_set_winner,False,True,4/2,15/7,1,518349512,True,0
12344315,11,first_set_winner,False,True,19/11,9/6,2,518349587,True,0
12344315,12,total_games_won,True,True,4/7,17/11,Over,518644589,False,0
12344315,12,total_games_won,True,True,9/10,4/9,Under,518644545,False,0
12344316,1,full_time,True,True,13/2,4/3,1,518343296,True,-1
12344316,1,full_time,True,True,4/7,10/7,2,518343475,False,1
12344316,11,first_set_winner,True,False,0/9,1/3,1,518348006,True,-1
12344316,11,first_set_winner,True,False,19/9,4/9,2,518348051,True,1
12344316,12,total_games_won,False,False,8/5,11/7,Over,518634357,False,0
12344316,12,total_games_won,False,False,13/11,13/5,Under,518634338,False,0
12344403,1,full_time,False,False,15/8,0/11,1,518948234,True,0
12344403,1,full_time,False,False,5/8,2/8,2,518948406,True,0
12344409,1,full_time,True,True,13/9,2/2,1,518948141,False,0
12344409,1,full_time,True,True,17/5,14/2,2,518948153,True,0
12344417,1,full_time,False,False,16/6,0/3,1,518948937,True,0
12344417,1,full_time,False,False,19/9,1/11,2,518949038,False,0
12344418,1,full_time,True,True,10/3,19/3,1,518950038,False,0
12344418,1,full_time,True,True,4/4,18/6,2,518950056,True,0
12344436,1,full_time,True,True,0/11,2/4,1,520782469,True,0
12344436,1,full_time,True,True,18/6,5/3,2,520782533,True,0
12344437,1,full_time,False,True,0/6,1/11,1,520782623,False,0
12344437,1,full_time,False,True,16/5,13/3,2,520782648,False,0
12344439,1,full_time,False,True,6/8,19/10,1,520782342,True,0
12344439,1,full_time,False,True,3/11,4/10,2,520782397,True,0
12344442,1,full_time,False,True,12/6,1/11,1,520783116,True,0
12344442,1,full_time,False,True,11/9,7/6,2,520783128,False,0
12344443,1,full_time,True,False,19/11,8/4,1,520781383,False,0
12344443,1,full_time,True,False,15/2,13/9,2,520781506,True,0
